epoch_row_id,epoch_id,day_index,epoch_active,stage,progress_q16,sample_day,commit_day,cohort_count,market_count,good_count,building_type_count,building_group_count,pending_construction_count,filled_owner_jobs,filled_employee_jobs,unemployed_population,births,deaths,production_inputs_consumed,production_output_stock,production_output_discarded,production_output_retained,production_output_supported,owner_output_consumed,producer_revenue,producer_support_money_issued,bullion_money_issued,bullion_stock_consumed,gold_accepted,silver_accepted,gold_money_issued,silver_money_issued,cycle_flow_produced,cycle_flow_consumed,cycle_flow_discarded,building_wages_paid,building_wages_unpaid,building_resource_generated,building_resource_consumed,building_resource_net_delta,loss_suspended_building_groups,merchant_procurement_budget,merchant_procurement_reserved,merchant_procurement_spent,owner_working_capital_reserved,production_input_reserved,production_input_reserve_shortfall,trade_runtime_mode,trade_topology_ready,trade_topology_generation,trade_topology_hash,trade_country_generation,trade_plan_phase,trade_scan_cursor,trade_scan_total,trade_route_cursor,trade_route_total,trade_completed_scans,trade_plan_reset_count,trade_topology_content_change_count,trade_last_plan_reset_reason,trade_source_signals,trade_destination_signals,trade_ready_candidates,trade_route_expansions,trade_route_cache_hits,trade_route_cache_misses,trade_candidates_generated,trade_candidates_accepted,trade_rejected_profit,trade_rejected_no_spread,trade_rejected_margin,trade_quantity_profit_clips,trade_relief_candidates,trade_rejected_capacity,trade_rejected_stock,trade_rejected_cash,trade_rejected_route,trade_rejected_order_cap,trade_orders_in_flight,trade_orders_dispatched,trade_orders_arrived,trade_unclaimed_orders,trade_capacity_available,trade_capacity_used,population_error,money_error,goods_error,construction_goods_consumed,building_investment_candidates,building_owner_mobility,building_investments_started,building_investment_blocked_funds,building_investment_blocked_materials,building_investment_blocked_sponsor_capital,building_investment_blocked_resources,building_investment_capital_transferred,desired_business_demand,funded_business_demand,unfunded_business_demand,owner_working_capital_allocated,trade_signal_max_age_days,trade_first_dispatch_delay_max_days,trade_response_deadline_misses,trade_response_deadline_misses_cumulative
684,684,684,false,trade_planning,65535,684,684,6500,2400,120,260,11918,0,20251,466,18,0,2,17548129,85479627,29208194,27467180,1759368,27467180,4182384930,17867178,158613300,2032251,76001,1956250,60800800,97812500,0,0,0,106115625,0,0,6700858,-6700858,12,7942304497,1134615056,4005904452,923664005,18279182,3163908,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,248,0,0,initial_topology_capture,0,0,0,6976605,31,58399,32787,23121,778,316,462,271,22432,0,9311,39,0,0,377,100,29,0,12750684160,3947629586,0,0,0,0,0,0,0,0,0,1,0,0,21067796,18721251,2346545,806653347,683,681,3708,30516
685,685,685,false,trade_planning,65535,685,685,6500,2400,120,260,11918,0,19858,459,23,0,7,16500222,85578775,29158759,26890628,1174486,26890628,4180301950,12797173,156288300,1970751,77001,1893750,61600800,94687500,0,0,0,104594375,0,0,6885353,-6885353,13,8024251781,1146321807,4011216477,935632292,16080593,5253179,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,4096,18616,0,1560,248,0,0,initial_topology_capture,1560,1296,0,6976605,31,58399,32787,23121,778,316,462,271,22432,0,9311,39,0,0,341,0,36,0,12746489856,0,0,0,0,0,2,2,0,0,0,1,0,1184960,20992772,17907934,3084838,818564572,684,0,3713,30542
686,686,686,false,trade_planning,65535,686,686,6499,2400,120,260,11918,0,19078,473,8,0,4,16703446,78780258,28018748,25841676,1100522,25841676,3823958204,12263046,161900000,2030500,80500,1950000,64400000,97500000,0,0,0,107877500,0,0,6007786,-6007786,10,8287667476,1183952623,3649795158,918762557,16855003,4202542,ACTIVE,true,1,5506021713779301165,7858414910045529063,ROUTE,18616,18616,32,40,248,0,0,initial_topology_capture,40,72,0,7002199,31,58591,32911,23207,780,316,464,271,22535,0,9347,39,0,0,382,86,45,0,12746489856,3788055928,0,0,0,0,0,0,0,0,0,2,0,0,20557693,17838667,2719026,807108121,685,683,3706,30588
687,687,687,false,trade_planning,65535,687,687,6499,2400,120,260,11918,0,19811,440,14,0,3,16581473,77712333,28572327,27068090,1119174,27068090,3797970908,10729842,151412500,1835750,79500,1756250,63600000,87812500,0,0,0,100553125,0,0,6518315,-6518315,12,8793490178,1256213015,3635828566,894271795,17046168,3396898,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,249,0,0,initial_topology_capture,0,0,0,7005627,31,58611,32927,23213,780,316,464,271,22537,0,9357,39,0,0,334,6,54,0,12746489856,511680967,0,0,0,0,4,4,0,0,0,1,0,2409300,20195163,17768238,2426925,775952833,686,39,3704,30621
688,688,688,false,trade_planning,65535,688,688,6499,2400,120,260,11918,0,20542,422,23,0,8,16841656,82728296,32154252,27834256,1349235,27834256,4026383927,14518750,144775000,1763000,75500,1687500,60400000,84375000,0,0,0,96386250,0,0,7185905,-7185905,12,9341497050,1334499703,3867090177,906423768,17731944,3575420,ACTIVE,true,1,5506021713779301165,7858414910045529063,ROUTE,18616,18616,32,40,249,0,0,initial_topology_capture,40,72,0,7032889,31,58799,33051,23305,782,316,466,272,22642,0,9387,39,0,0,387,92,39,0,12746489856,5992160644,0,0,0,0,1,1,0,0,0,3,0,576200,20791665,18175781,2615884,777372885,687,685,3690,30659
689,689,689,false,trade_planning,65535,689,689,6499,2400,120,260,11918,0,20249,467,17,0,4,17539851,82817938,31252699,27465137,2605986,27465137,3985720382,29192858,158925800,2038501,76001,1962500,60800800,98125000,0,0,0,106336250,0,0,6487768,-6487768,15,7853042011,1121863271,3797601724,915710626,18023919,3116296,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,250,0,0,initial_topology_capture,0,0,0,7037361,31,58819,33067,23310,782,316,466,272,22642,0,9398,39,0,0,339,5,53,0,12746489856,400871192,0,0,0,0,0,0,0,0,0,2,0,0,20847923,18692354,2155569,801010448,688,38,3706,30699
690,690,690,false,trade_planning,65535,690,690,6497,2400,120,260,11918,0,19853,458,23,0,6,17129936,79801349,32684660,26883145,1011676,26883145,4025290490,11539922,156287500,1970750,77000,1893750,61600000,94687500,0,0,0,104394375,0,0,6589362,-6589362,15,7900700871,1128671677,3857463068,920127582,17784819,3161320,ACTIVE,true,1,5506021713779301165,7858414910045529063,ROUTE,18616,18616,32,40,250,0,0,initial_topology_capture,40,72,0,7065433,31,59015,33195,23395,794,316,478,272,22751,0,9429,39,0,0,378,85,46,0,12746489856,2361821324,0,0,0,0,0,0,0,0,0,1,0,0,20640832,18362178,2278654,797317668,689,686,3678,30724
691,691,691,false,trade_planning,65535,691,691,6497,2400,120,260,11918,0,19075,472,8,0,3,16071251,74562442,30392884,25835510,1125893,25835510,3720912488,10912613,161900000,2030500,80500,1950000,64400000,97500000,0,0,0,107877500,0,0,6073387,-6073387,11,8275275099,1182182289,3548099875,900868599,15067388,4631234,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,251,0,0,initial_topology_capture,0,0,0,7069908,31,59035,33211,23402,794,316,478,272,22755,0,9438,39,0,0,337,7,48,0,12746489856,551839854,0,0,0,6000,1,0,1,0,0,3,0,813932,20008613,17331548,2677065,811699324,690,39,3681,30751
692,692,692,false,trade_planning,65535,692,692,6496,2400,120,260,11918,0,19808,438,14,0,4,16931461,75088241,31384779,27059004,960089,27059004,3801108950,8474842,150700000,1829000,79000,1750000,63200000,87500000,0,0,0,100090000,0,0,6472320,-6472320,10,8849358188,1264194160,3641934108,896773625,17440734,3293751,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,4096,18616,0,1304,251,0,0,initial_topology_capture,1304,1498,0,7069908,31,59035,33211,23402,794,316,478,272,22755,0,9438,39,0,0,287,0,50,0,12750684160,0,0,0,0,0,4,4,0,0,0,2,0,2403040,20205838,18094301,2111537,785262452,691,0,3696,30796
693,693,693,false,trade_planning,65535,693,693,6496,2400,120,260,11918,0,20535,412,26,0,8,17441913,84733023,29824008,27826610,1374156,27826610,4073304177,15422360,141875000,1712500,75000,1637500,60000000,81875000,0,0,0,94178750,0,0,7011544,-7011544,14,9321884069,1331697853,3916006817,909103316,18655163,2825876,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,16384,18616,0,5763,251,0,0,initial_topology_capture,5763,5537,0,7069908,31,59035,33211,23402,794,316,478,272,22755,0,9438,39,0,0,235,0,52,0,12746489856,0,0,0,0,0,1,1,0,0,0,4,0,591610,20949887,18676866,2273021,778285846,692,0,3707,30834
694,694,694,false,trade_planning,65535,694,694,6495,2400,120,260,11918,0,20249,461,18,0,5,17008943,80961685,32311980,27467290,2277511,27467290,4005787449,23178294,157187500,2018750,75000,1943750,60000000,97187500,0,0,0,104989375,0,0,6673632,-6673632,16,7956953072,1136707713,3825421655,911534086,17168109,3959529,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,252,0,0,initial_topology_capture,0,0,0,7105561,31,59243,33355,23506,797,316,481,272,22842,0,9478,39,0,0,296,104,43,0,12742295552,4856295802,0,0,0,0,0,0,0,0,0,1,0,0,20776671,18226311,2550360,808606604,693,690,3702,30881
695,695,695,false,trade_planning,65535,695,695,6495,2400,120,260,11918,0,19846,458,23,0,6,17672362,83131348,30291339,26875757,1372088,26875757,3992563719,16283054,156288300,1970751,77001,1893750,61600800,94687500,0,0,0,104394375,0,0,6653780,-6653780,12,7891795607,1127399500,3819992365,934279759,18242558,3150128,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,4096,18616,0,1378,252,0,0,initial_topology_capture,1378,1451,0,7105561,31,59243,33355,23506,797,316,481,272,22842,0,9478,39,0,0,249,0,47,0,12742295552,0,0,0,0,0,3,3,0,0,0,0,0,1807530,20945716,18790537,2155179,820944923,694,0,3719,30919
696,696,696,false,trade_planning,65535,696,696,6495,2400,120,260,11918,0,19069,470,8,0,7,15662374,75975485,27586813,25829634,1236165,25829634,3863067100,14083556,160962500,2011750,80500,1931250,64400000,96562500,0,0,0,107215625,0,0,6499926,-6499926,13,8347189187,1192455710,3688021044,896604419,15738757,3816742,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,8192,18616,0,2943,252,0,0,initial_topology_capture,2943,2725,0,7105561,31,59243,33355,23506,797,316,481,272,22842,0,9478,39,0,0,203,0,46,0,12742295552,0,0,0,0,6000,2,1,1,0,0,2,0,1523100,19842870,16958273,2884597,808356652,695,0,3731,30959
697,697,697,false,trade_planning,65535,697,697,6494,2400,120,260,11918,0,19804,435,16,0,4,16517755,75993118,27521890,27049976,988044,27049976,3670886087,11093585,149675000,1816000,78500,1737500,62800000,86875000,0,0,0,99406250,0,0,6202187,-6202187,10,8879145259,1268449449,3510117502,888065451,16557446,4087923,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,12288,18616,0,4417,252,0,0,initial_topology_capture,4417,4087,0,7105561,31,59243,33355,23506,797,316,481,272,22842,0,9478,39,0,0,169,0,34,0,12742295552,0,0,0,0,0,2,2,0,0,0,1,0,1179080,19996054,17691667,2304387,794634826,696,0,3733,30988
698,698,698,false,trade_planning,65535,698,698,6492,2400,120,260,11918,0,20532,412,24,0,4,17903312,88209061,29821260,27824456,1956832,27824456,4049517556,21192320,141475800,1712001,74501,1637500,59600800,81875000,0,0,0,94136250,0,0,6606142,-6606142,12,9264819046,1323545711,3886849436,917728130,19042297,2589010,ACTIVE,true,1,5506021713779301165,7858414910045529063,ROUTE,18616,18616,32,40,252,0,0,initial_topology_capture,40,72,0,7135311,31,59443,33483,23595,805,320,485,272,22929,0,9517,39,0,0,234,89,24,0,12742295552,3031174040,0,0,0,0,1,1,0,0,1,2,0,588010,21156959,19096106,2060853,784577596,697,694,3718,31028
699,699,699,false,trade_planning,65535,699,699,6492,2400,120,260,11918,0,20242,460,18,0,7,17586768,79169474,31244933,27463396,2444745,27463396,3923946870,26459404,156875000,2012500,75000,1937500,60000000,96875000,0,0,0,104768750,0,0,6429977,-6429977,12,8002709508,1143244346,3740612466,926973604,18014969,3715841,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,253,0,0,initial_topology_capture,0,0,0,7139227,31,59463,33499,23598,805,320,485,272,22933,0,9530,39,0,0,208,3,29,0,12742295552,185828768,0,0,0,0,0,0,0,0,0,2,0,0,21044465,18648445,2396020,819301534,698,42,3735,31069
700,700,700,false,trade_planning,65535,700,700,6491,2400,120,260,11918,0,19842,458,21,0,2,16877962,82003792,29503560,26867257,1462044,26867257,3994356545,16454726,155889100,1970252,76502,1893750,61201600,94687500,0,0,0,104351875,0,0,6671441,-6671441,9,7927102200,1132443304,3822012719,926695142,17458983,3571117,ACTIVE,true,1,5506021713779301165,7858414910045529063,ROUTE,18616,18616,32,40,253,0,0,initial_topology_capture,40,72,0,7168202,31,59667,33627,23695,807,320,487,274,23037,0,9559,39,0,0,276,97,29,0,12742295552,5013446744,0,0,0,0,0,0,0,0,0,1,0,0,20597875,18130326,2467549,803322728,699,136,3726,31110
701,701,701,false,trade_planning,65535,701,701,6490,2400,120,260,11918,0,19066,469,8,0,4,16051900,80035991,27097294,25821028,1845767,25821028,3931849195,20815044,160562500,2011250,80000,1931250,64000000,96562500,0,0,0,106973125,0,0,6711448,-6711448,12,8334486197,1190641008,3750471651,893109155,15671651,4487306,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,254,0,0,initial_topology_capture,0,0,0,7173009,31,59687,33643,23702,807,320,487,274,23037,0,9568,39,0,0,264,7,19,0,12738101248,893189355,0,0,0,0,0,0,0,0,0,2,0,0,19757130,17222847,2534283,809052856,700,44,3745,31157
702,702,702,false,trade_planning,65535,702,702,6491,2400,120,260,11918,0,19802,436,16,0,5,15791878,80662690,27802679,27044828,1675346,27044828,3915273378,16411001,149987500,1822250,78500,1743750,62800000,87187500,0,0,0,99626875,0,0,7006918,-7006918,10,8955632072,1279376143,3748874877,908184907,15902201,5080697,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,255,0,0,initial_topology_capture,0,0,0,7200208,31,59907,33787,23803,807,320,487,274,23143,0,9611,39,0,0,329,101,36,0,12742295552,4580568026,0,0,0,0,1,1,0,0,0,1,0,576910,20378016,17165007,3213009,795045495,701,135,3741,31203
703,703,703,false,trade_planning,65535,703,703,6491,2400,120,260,11918,0,20530,412,24,0,9,17805624,84730596,33263705,27818398,2104325,27818398,3935026753,20646716,141475800,1712001,74501,1637500,59600800,81875000,0,0,0,94136250,0,0,6727942,-6727942,12,9252232801,1321747677,3772904237,913466745,18439170,3056033,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,12288,18616,0,4313,255,0,0,initial_topology_capture,4313,4163,0,7200208,31,59907,33787,23803,807,320,487,274,23143,0,9611,39,0,0,311,0,18,0,12742295552,0,0,0,0,0,3,3,0,0,0,2,0,1815920,20992603,19001456,1991147,796275967,702,0,3755,31253
704,704,704,false,trade_planning,65535,704,704,6489,2400,120,260,11918,0,20240,461,16,0,4,16787890,77884200,31372290,27451360,1787320,27451360,3862904899,22375835,156875800,2012501,75001,1937500,60000800,96875000,0,0,0,104968750,0,0,6709682,-6709682,7,8087106513,1155301064,3683653264,916607073,16669264,4344085,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,256,0,0,initial_topology_capture,0,0,0,7229533,31,60127,33931,23905,812,320,492,274,23236,0,9648,39,0,0,381,102,32,0,12742295552,4366807746,0,0,0,0,1,1,0,0,0,1,0,604350,20762093,18110436,2651657,813893759,703,135,3749,31307
705,705,705,false,trade_planning,65535,705,705,6489,2400,120,260,11918,0,19842,458,20,0,6,17302521,81847845,28131826,26865220,1743394,26865220,4032596492,21474116,155889100,1970252,76502,1893750,61201600,94687500,0,0,0,104351875,0,0,6675322,-6675322,8,7938074777,1134010805,3855233276,957322333,18009136,4024091,ACTIVE,true,1,5506021713779301165,7858414910045529063,ROUTE,18616,18616,0,40,256,0,0,initial_topology_capture,40,72,0,7229533,31,60127,33931,23905,812,320,492,274,23236,0,9648,39,0,0,335,0,46,0,12742295552,0,0,0,0,0,0,0,0,0,0,0,0,0,21442241,18587977,2854264,823115806,704,0,3752,31348
706,706,706,false,trade_planning,65535,706,706,6491,2400,120,260,11918,0,19060,473,8,0,4,15636007,79095201,29838380,25815620,1206176,25815620,3915544458,14387097,161812500,2036250,80000,1956250,64000000,97812500,0,0,0,107855625,0,0,6622744,-6622744,13,8251813320,1178830589,3739344861,883486415,15633265,4050719,ACTIVE,true,1,5506021713779301165,7858414910045529063,ROUTE,18616,18616,32,40,256,0,0,initial_topology_capture,40,72,0,7256793,31,60327,34059,24002,822,329,493,278,23331,0,9679,39,0,0,386,97,46,0,12742295552,4112312059,0,0,0,0,0,0,0,0,0,2,0,0,19400307,16882388,2517919,781497563,705,702,3735,31377
707,707,707,false,trade_planning,65535,707,707,6492,2400,120,260,11918,0,19796,437,16,0,4,16504625,75818748,31310903,27039537,1330678,27039537,3766867788,12719081,150300000,1828500,78500,1750000,62800000,87500000,0,0,0,99847500,0,0,6706787,-6706787,11,8780867298,1254409747,3603848707,902207601,17177731,3730994,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,257,0,0,initial_topology_capture,0,0,0,7260433,31,60347,34075,24011,822,329,493,278,23335,0,9686,39,0,0,355,9,40,0,12742295552,673248178,0,0,0,0,2,2,0,0,0,3,0,1217150,20385863,17733818,2652045,779504884,706,41,3733,31410
708,708,708,false,trade_planning,65535,708,708,6492,2400,120,260,11918,0,20521,412,25,0,7,17381051,79978141,35719069,27804980,1232845,27804980,3839661663,13683167,141475800,1712001,74501,1637500,59600800,81875000,0,0,0,94136250,0,0,6793736,-6793736,11,9290753178,1327250587,3684502696,904744272,18015001,3575418,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,16384,18616,0,5733,257,0,0,initial_topology_capture,5733,5555,0,7260433,31,60347,34075,24011,822,329,493,278,23335,0,9686,39,0,0,315,0,40,0,12742295552,0,0,0,0,0,1,1,0,0,0,3,0,581140,20820201,18632739,2187462,798290834,707,0,3744,31449
709,709,709,false,trade_planning,65535,709,709,6493,2400,120,260,11918,0,20236,460,17,0,9,17357662,80882681,30180321,27442915,1696799,27442915,4009151526,18687476,156875800,2012501,75001,1937500,60000800,96875000,0,0,0,104968750,0,0,6867140,-6867140,9,8249558535,1178508503,3833588250,909208620,17034018,3606106,ACTIVE,true,1,5506021713779301165,7858414910045529063,ROUTE,18616,18616,32,40,257,0,0,initial_topology_capture,40,72,0,7288014,31,60551,34203,24105,836,340,496,278,23431,0,9717,39,0,0,372,94,37,0,12742295552,3478838070,0,0,0,6000,1,0,1,0,0,1,0,903924,20823043,18506509,2316534,815733934,708,137,3757,31505
710,710,710,false,trade_planning,65535,710,710,6493,2400,120,260,11918,0,19836,455,22,0,2,17559041,82036040,27912346,26822943,2120396,26822943,3886835412,22089547,155263300,1957751,76501,1881250,61200800,94062500,0,0,0,103710625,0,0,6321145,-6321145,8,7903507832,1129072672,3709482565,943839573,18269073,3555242,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,258,0,0,initial_topology_capture,0,0,0,7292162,31,60571,34219,24114,836,340,496,278,23431,0,9724,39,0,0,335,9,46,0,12738101248,584121118,0,0,0,0,1,1,0,0,0,1,0,607640,21407267,18819211,2588056,809022392,709,42,3759,31550
711,711,711,false,trade_planning,65535,711,711,6493,2400,120,260,11918,0,19055,471,8,0,8,16461402,77376510,29652146,25811398,1607630,25811398,3809290295,14390231,161187500,2023750,80000,1943750,64000000,97187500,0,0,0,107414375,0,0,6287351,-6287351,12,8191887019,1170269695,3633712564,898193055,16517258,3902108,ACTIVE,true,1,5506021713779301165,7858414910045529063,ROUTE,18616,18616,32,40,258,0,0,initial_topology_capture,40,72,0,7321806,31,60775,34347,24206,840,340,500,278,23542,0,9756,39,0,0,384,92,43,0,12738101248,4172828135,0,0,0,0,0,0,0,0,1,2,0,0,20007911,17585624,2422287,804991987,710,136,3744,31587
712,712,712,false,trade_planning,65535,712,712,6491,2400,120,260,11918,0,19796,432,16,0,4,16733452,79265648,28424751,27033301,1472632,27033301,3805896578,12863059,149987500,1822250,78500,1743750,62800000,87187500,0,0,0,99626875,0,0,6458631,-6458631,10,8775494643,1253642219,3643046019,884240584,16929860,2978456,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,259,0,0,initial_topology_capture,0,0,0,7324587,31,60795,34363,24214,840,340,500,278,23544,0,9764,39,0,0,354,8,38,0,12738101248,315507076,0,0,0,12000,4,2,2,0,0,1,0,3022190,20019144,17894155,2124989,781976118,711,42,3745,31620
713,713,713,false,trade_planning,65535,713,713,6490,2400,120,260,11918,0,20516,405,27,0,9,16772787,77120711,33020648,27796811,1634475,27796811,3859189404,19773831,140537500,1693250,74500,1618750,59600000,80937500,0,0,0,93274375,0,0,6849485,-6849485,13,9343307762,1334758383,3698878073,909897235,17977079,2981311,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,8192,18616,0,2696,259,0,0,initial_topology_capture,2696,2917,0,7324587,31,60795,34363,24214,840,340,500,278,23544,0,9764,39,0,0,309,0,45,0,12733906944,0,0,0,0,6000,3,2,1,0,0,3,0,2084888,20924354,18175741,2748613,788406341,712,0,3745,31659
714,714,714,false,trade_planning,65535,714,714,6489,2400,120,260,11918,0,20228,459,17,0,5,17575048,83042737,30042007,27432413,1174131,27432413,4136488261,11770683,156250800,2000001,75001,1925000,60000800,96250000,0,0,0,104527500,0,0,6830448,-6830448,9,8291948095,1184564144,3968466778,916425349,17486044,4045061,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,12288,18616,0,4064,259,0,0,initial_topology_capture,4064,4370,0,7324587,31,60795,34363,24214,840,340,500,278,23544,0,9764,39,0,0,262,0,47,0,12733906944,0,0,0,0,0,0,0,0,0,0,3,0,0,21122913,18697254,2425659,815008109,713,0,3776,31719
715,715,715,false,trade_planning,65535,715,715,6488,2400,120,260,11918,0,19832,454,23,0,4,17266698,80439600,30370502,26807603,1769539,26807603,3880370663,19536707,155262500,1957750,76500,1881250,61200000,94062500,0,0,0,103510625,0,0,6414186,-6414186,8,7980150141,1140021566,3705571456,929689645,17651965,3927511,ACTIVE,true,1,5506021713779301165,7858414910045529063,ROUTE,18616,18616,32,40,259,0,0,initial_topology_capture,40,72,0,7352451,31,60995,34491,24309,840,340,500,279,23652,0,9797,39,0,0,307,95,50,0,12733906944,5710233228,0,0,0,0,1,1,0,0,0,1,0,608750,21028051,18532131,2495920,816399760,714,711,3755,31753
716,716,716,false,trade_planning,65535,716,716,6483,2400,120,260,11918,0,19056,464,7,0,4,16393692,77695209,26812925,25806162,1892258,25806162,3774966503,18942216,160250000,2005000,80000,1925000,64000000,96250000,0,0,0,106752500,0,0,6295880,-6295880,9,8221529487,1174504344,3595774287,905138756,16120222,3881173,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,0,18616,0,0,260,0,0,initial_topology_capture,0,0,0,7355406,31,61015,34507,24319,840,340,500,279,23664,0,9803,39,0,0,286,10,31,0,12733906944,503419431,0,0,0,6000,4,3,1,0,0,2,0,2613276,20202249,17593696,2608553,791814962,715,44,3776,31800
717,717,717,false,trade_planning,65535,717,717,6484,2400,120,260,11918,0,19789,434,16,0,9,16920361,73373886,32425957,27025984,859017,27025984,3739720352,11738208,149362500,1809750,78500,1731250,62800000,86562500,0,0,0,99185625,0,0,6552332,-6552332,11,8798128126,1256875577,3578619644,880321911,16980687,3316461,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,4096,18616,0,1301,260,0,0,initial_topology_capture,1301,1506,0,7355406,31,61015,34507,24319,840,340,500,279,23664,0,9803,39,0,0,246,0,40,0,12729712640,0,0,0,0,0,2,2,0,0,0,2,0,1228830,20109690,17999686,2110004,786387004,716,0,3767,31832
718,718,718,false,trade_planning,65535,718,718,6484,2400,120,260,11918,0,20505,406,27,0,3,17619408,78115072,31969971,27791700,712916,27791700,3969880579,7599738,139825000,1686500,74000,1612500,59200000,80625000,0,0,0,92811250,0,0,6975122,-6975122,15,9383198254,1340457028,3822455841,910202366,18712530,3023651,ACTIVE,true,1,5506021713779301165,7858414910045529063,SCAN,8192,18616,0,2697,260,0,0,initial_topology_capture,2697,2931,0,7355406,31,61015,34507,24319,840,340,500,279,23664,0,9803,39,0,0,205,0,41,0,12729712640,0,0,0,0,0,3,3,0,0,0,2,0,1766880,21284974,18908970,2376004,775087659,717,0,3759,31868
