day,cell,merchant_cash,merchant_inventory_liquidation_value,merchant_economic_assets,merchant_operating_outflow,merchant_liquidity_coverage_q16,merchant_population,merchant_income,merchant_expense,population
477,1902,173144,482708,655852,4121,2753497,1,20717,5224,25
478,1902,167344,485218,652562,125724,87231,1,122661,128461,25
479,1902,161217,488238,649455,125898,83921,1,122311,128438,25
480,1902,154812,491622,646434,125953,80551,1,121958,128363,25
481,1902,148158,495244,643402,125909,77116,1,121610,128264,25
482,1902,174395,468727,643122,4050,2822012,1,31962,5725,25
483,1902,166560,473504,640064,129961,83991,1,124850,132685,25
484,1902,158430,479020,637450,130049,79838,1,124463,132593,25
485,1902,150031,484806,634837,130013,75626,1,124097,132496,25
486,1902,141393,490764,632157,129830,71372,1,123647,132285,25
487,1902,176500,455620,632120,3985,2902660,1,41227,6120,25
488,1902,166856,462644,629500,133405,81969,1,126500,136144,25
489,1902,156938,470072,627010,133438,77077,1,126143,136061,25
490,1902,146754,477727,624481,133310,72145,1,125707,135891,25
491,1902,140969,485486,626455,128408,71946,1,125185,130970,25
492,1902,183658,442930,626588,3929,3063428,1,49189,6500,25
493,1902,172389,451569,623958,136164,82971,1,127847,139116,25
494,1902,160856,460642,621498,136171,77416,1,127381,138914,25
495,1902,149086,469962,619048,135970,71857,1,126887,138657,25
496,1902,142282,479298,621580,130450,71480,1,126304,133108,25
497,1902,191400,430734,622134,3877,3235385,1,55953,6835,25
498,1902,178668,440803,619471,138420,84591,1,128851,141583,25
499,1902,165689,451376,617065,138379,78469,1,128265,141244,25
500,1902,152550,462118,614668,138098,72394,1,127732,140871,25
501,1902,143428,473158,616586,133479,70420,1,127094,136216,25
502,1902,198136,419180,617316,3829,3391235,1,61840,7132,25
503,1902,184140,430556,614696,140206,86071,1,129535,143531,25
504,1902,169917,442462,612379,140149,79456,1,128900,143123,25
505,1902,155560,454500,610060,139850,72897,1,128340,142697,25
506,1902,144284,466767,611051,136113,69470,1,127644,138920,25
507,1902,203924,408008,611932,3785,3530875,1,67032,7392,25
508,1902,188840,420532,609372,141622,87386,1,130003,145087,26
509,1902,150712,465234,615946,165232,59776,1,129973,168101,26
510,1902,145139,508671,653810,131869,72130,1,129136,134709,26
511,1902,143160,549561,692721,126995,73877,1,127810,129789,26
512,1902,213748,479284,693032,3752,3733525,1,78539,7951,26
513,1902,170083,518532,688615,168779,66042,1,128016,171681,26
514,1902,144978,555673,700651,148818,63844,1,126404,151509,26
515,1902,140364,590748,731112,126851,72517,1,124871,129485,26
516,1902,138334,624139,762473,122815,73817,1,123365,125395,26
517,1902,204543,555827,760370,3723,3600572,1,73832,7623,26
518,1902,167181,587312,754493,157934,69373,1,123353,160715,26
519,1902,140154,617109,757263,146283,62790,1,121725,148752,26
520,1902,135377,645151,780528,122632,72347,1,120267,125044,26
521,1902,133395,671502,804897,118454,73802,1,118841,120823,26
522,1902,195185,606693,801878,3696,3460942,1,69096,7306,26
523,1902,163345,631789,795134,148237,72215,1,119056,150896,26
524,1902,135567,655548,791115,142925,62162,1,117414,145192,26
525,1902,130756,677907,808663,118617,72242,1,116028,120839,26
526,1902,128845,698797,827642,114411,73803,1,114678,116589,26
527,1902,186607,637229,823836,3667,3335008,1,64776,7014,26
528,1902,159522,657215,816737,139628,74873,1,115065,142150,26
529,1902,133390,676195,809585,137494,63579,1,113455,139587,26
530,1902,126775,693929,820704,116712,71186,1,112145,118760,26
531,1902,124699,710438,835137,110928,73671,1,110861,112937,26
532,1902,178797,652512,831309,3639,3220016,1,60843,6745,26
533,1902,155879,667941,823820,131962,77413,1,111439,134357,26
534,1902,133781,682564,816345,130011,67436,1,109862,131960,26
535,1902,123444,696120,819564,117054,69113,1,108611,118948,26
536,1902,120963,708676,829639,108013,73393,1,107389,109870,26
537,1902,171743,654350,826093,3611,3116961,1,57281,6501,26
538,1902,152460,666466,818926,125107,79864,1,108101,127384,26
539,1902,133899,677993,811892,123320,71158,1,106575,125136,26
540,1902,120357,688572,808929,117158,67325,1,105373,118915,26
541,1902,117522,698296,815818,105311,73135,1,104205,107040,26
542,1902,165280,647036,812316,3583,3023106,1,54046,6288,26
543,1902,149138,656153,805291,119001,82132,1,105026,121168,26
544,1902,133624,664677,798301,117357,74620,1,103608,119122,26
545,1902,118634,672995,791629,115731,67179,1,102376,117366,26
546,1902,114496,680516,795012,103800,72289,1,101273,105411,26
547,1902,159495,632631,792126,3555,2940271,1,51088,6089,26
548,1902,146059,639696,785755,113573,84281,1,102200,115636,26
549,1902,133168,646274,779442,112047,77889,1,100891,113782,26
550,1902,120704,652290,772994,110577,71537,1,99649,112113,26
551,1902,112162,657761,769923,105616,69597,1,98580,107122,26
552,1902,154646,612626,767272,3530,2871070,1,48400,5916,26
553,1902,143553,617635,761188,108707,86543,1,99592,110685,26
554,1902,132914,622218,755132,107302,81178,1,98370,109009,26
555,1902,122684,626800,749484,105905,75919,1,97190,107420,26
556,1902,112843,631030,743873,104521,70754,1,96093,105934,26
557,1902,153108,588925,742033,3505,2862791,1,46042,5777,26
558,1902,144153,592476,736629,104389,90500,1,97411,106366,26
559,1902,135677,595580,731257,103071,86267,1,96356,104832,26
560,1902,127687,598335,726022,101752,82240,1,95339,103329,26
561,1902,120095,600623,720718,100487,78324,1,94339,101931,26
562,1902,158674,560539,719213,3480,2988177,1,44276,5697,26
563,1902,151827,562164,713991,100471,99034,1,95681,102528,26
564,1902,145372,563331,708703,99219,96020,1,94714,101169,26
565,1902,139302,564081,703383,97978,93176,1,93740,99810,26
566,1902,133656,564539,698195,96734,90550,1,92785,98431,26
567,1902,170616,526358,696974,3453,3238195,1,42623,5663,26
568,1902,165588,526668,692256,96816,112088,1,94038,99066,26
569,1902,160886,526733,687619,95621,110266,1,93088,97790,26
570,1902,156532,526410,682942,94434,108631,1,92172,96526,26
571,1902,152517,525735,678252,93267,107169,1,91264,95279,26
572,1902,187938,489901,677839,3426,3595068,1,41083,5662,26
573,1902,184409,488854,673263,93463,129307,1,92472,96001,26
574,1902,181185,487492,668677,92312,128630,1,91558,94782,26
575,1902,178275,485797,664072,91167,128154,1,90658,93568,26
576,1902,175650,483894,659544,90046,127839,1,89771,92396,26
577,1902,209597,449807,659404,3401,4038855,1,39643,5696,26
578,1902,207428,447555,654983,90297,150547,1,90905,93074,27
579,1902,196257,454442,650699,98920,130023,1,90343,101514,27
580,1902,185525,460807,646332,97741,124395,1,89462,100194,27
581,1902,175275,466664,641939,96554,118967,1,88572,98822,27
582,1902,208199,433718,641917,3380,4036843,1,38489,5565,27
583,1902,198714,439579,638293,96611,134797,1,89700,99185,27
584,1902,189608,444979,634587,95488,130133,1,88834,97940,27
585,1902,180913,449927,630840,94351,125661,1,87970,96665,27
586,1902,172621,454434,627055,93224,121351,1,87108,95400,27
587,1902,204216,423263,627479,3363,3979631,1,37028,5433,27
588,1902,196592,427218,623810,93348,138019,1,88222,95846,27
589,1902,189346,430739,620085,92217,134562,1,87366,94612,27
590,1902,182464,433968,616432,91094,131270,1,86513,93395,27
591,1902,175937,436807,612744,90014,128093,1,85673,92200,27
592,1902,206229,407059,613288,3344,4041693,1,35630,5338,27
593,1902,200251,409456,609707,90255,145406,1,86751,92729,27
594,1902,194595,411502,606097,89167,143023,1,85911,91567,27
595,1902,189264,413181,602445,88093,140801,1,85083,90414,27
596,1902,184216,414504,598720,87036,138710,1,84256,89304,27
597,1902,213219,386195,599414,3322,4206357,1,34272,5269,27
598,1902,208692,387198,595890,87288,156686,1,85278,89805,27
599,1902,204455,388002,592457,86219,155408,1,84430,88667,27
600,1902,200465,388495,588960,85106,154368,1,83508,87498,27
601,1902,196728,388714,585442,84096,153310,1,82699,86436,27
602,1902,224463,361743,586206,3301,4456348,1,32969,5234,27
603,1902,221153,362261,583414,84414,171695,1,83700,87010,27
604,1902,218080,362517,580597,83416,171335,1,82887,85960,27
605,1902,215216,362509,577725,82369,171234,1,82001,84865,27
606,1902,212567,362264,574831,81403,171133,1,81210,83859,27
607,1902,239113,337353,576466,3282,4774682,1,31740,5194,27
608,1902,236838,336972,573810,81824,189692,1,82273,84548,27
609,1902,234768,336362,571130,80918,190140,1,81527,83597,27
610,1902,232898,335632,568530,79945,190921,1,80724,82594,27
611,1902,231219,334713,565932,79089,191596,1,80016,81695,27
612,1902,256789,311116,567905,3399,4951139,1,30869,5299,27
613,1902,255419,310086,565505,79866,209590,1,81381,82751,27
614,1902,254229,308948,563177,79229,210291,1,80893,82083,27
615,1902,253190,307666,560856,78570,211188,1,80356,81395,27
616,1902,252333,306213,558546,77950,212147,1,79896,80753,27
617,1902,277551,283102,560653,4101,4435401,1,31261,6043,27
618,1902,276914,281420,558334,79174,229214,1,81652,82289,27
619,1902,276458,279620,556078,78722,230151,1,81360,81816,27
620,1902,276135,277679,553814,78288,231156,1,81048,81371,27
621,1902,275949,275615,551564,77875,232225,1,80758,80944,27
622,1902,300497,253491,553988,5214,3777017,1,31773,7225,27
623,1902,300442,251513,551955,79614,247315,1,82876,82931,27
624,1902,300472,249548,550020,79394,248025,1,82719,82689,27
625,1902,300547,247567,548114,79174,248776,1,82542,82467,27
626,1902,300599,245626,546225,78995,249383,1,82346,82294,27
627,1902,323912,225693,549605,6566,3233002,1,31982,8669,27
628,1902,323304,225212,548516,82462,256943,1,85459,86067,27
629,1902,322085,225354,547439,83576,252562,1,85993,87212,27
630,1902,320198,226126,546324,84560,248161,1,86345,88232,27
631,1902,317835,227295,545130,85343,244069,1,86664,89027,27
632,1902,342619,204867,547486,7878,2850200,1,35067,10283,27
633,1902,338175,208189,546364,90976,243609,1,90608,95052,27
634,1902,332053,213482,545535,93098,233747,1,91059,97181,27
635,1902,324607,220264,544871,94774,224464,1,91374,98820,27
636,1902,316062,228075,544137,95899,215992,1,91349,99894,27
637,1902,344649,202331,546980,8977,2516087,1,40394,11807,27
638,1902,333184,212729,545913,101311,215529,1,94157,105622,27
639,1902,320408,224646,545054,102853,204157,1,94339,107115,27
640,1902,306684,237266,543950,103640,193929,1,94023,107747,27
641,1902,292661,249884,542545,103456,185391,1,93390,107413,27
642,1902,326277,219661,545938,9557,2237406,1,46292,12676,27
643,1902,310879,234005,544884,105917,192355,1,94737,110135,27
644,1902,294910,248516,543426,106038,182266,1,94120,110089,27
645,1902,278989,262623,541612,105407,173459,1,93325,109246,27
646,1902,263445,275964,539409,104340,165469,1,92305,107849,28
647,1902,298391,244087,542478,9394,2081685,1,47292,12346,28
648,1902,274548,266211,540759,113991,157843,1,93848,117691,28
649,1902,251220,287493,538713,112785,145976,1,92746,116074,28
650,1902,228620,307981,536601,111382,134517,1,91751,114351,28
651,1902,206695,327684,534379,109922,123232,1,90657,112582,28
652,1902,239140,297096,536236,8916,1757770,1,43848,11403,28
653,1902,218374,315760,534134,109218,131034,1,91249,112015,28
654,1902,198260,333640,531900,107802,120528,1,90226,110340,28
655,1902,179163,350416,529579,106484,110266,1,89603,108700,28
656,1902,160774,366489,527263,105052,100297,1,88594,106983,28
657,1902,192264,336619,528883,8438,1493270,1,41900,10410,28
658,1902,174859,351821,526680,104515,109645,1,89234,106639,28
659,1902,157984,366404,524388,103150,100374,1,88139,105014,28
660,1902,141679,380307,521986,101879,91138,1,87187,103492,28
661,1902,125985,393526,519511,100505,82150,1,86163,101857,28
662,1902,155998,364849,520847,8004,1277296,1,39680,9667,28
663,1902,141136,377342,518478,100079,92421,1,86804,101666,28
664,1902,126793,389362,516155,98737,84157,1,85748,100091,28
665,1902,112936,400838,513774,97422,75972,1,84679,98536,28
666,1902,99452,411808,511260,96126,67803,1,83577,97061,28
667,1902,127846,384445,512291,7597,1102871,1,37372,8978,28
668,1902,115019,394920,509939,95812,78673,1,84117,96944,28
669,1902,102519,404923,507442,94540,71067,1,83020,95520,28
670,1902,94222,414524,508746,89703,68837,1,82258,90555,28
671,1902,92227,423726,515953,82444,73312,1,81275,83270,28
672,1902,119079,397704,516783,7586,1028732,1,35689,8837,28
673,1902,107940,406170,514110,92125,76786,1,82013,93152,28
674,1902,97092,414395,511487,90883,70013,1,80922,91770,28
675,1902,91250,422177,513427,84954,70392,1,79925,85767,28
676,1902,89638,429412,519050,79841,73577,1,79020,80632,28
677,1902,115145,404432,519577,7191,1049387,1,33879,8372,28
678,1902,105625,411177,516802,88315,78381,1,79783,89303,28
679,1902,96578,417340,513918,87149,72626,1,78977,88024,28
680,1902,89295,423072,512367,84504,69251,1,78010,85293,28
681,1902,87451,428376,515827,78133,73351,1,77052,78896,28
682,1902,111849,404309,516158,6821,1074642,1,32335,7937,28
683,1902,104010,409203,513213,84684,80492,1,77806,85645,28
684,1902,96423,413725,510148,83550,75633,1,76838,84425,28
685,1902,89090,417904,506994,82420,70839,1,75872,83205,28
686,1902,85316,421710,507026,77951,71728,1,74915,78689,28
687,1902,108558,398915,507473,6474,1098927,1,30769,7527,28
688,1902,102057,402404,504461,81272,82296,1,75698,82199,28
689,1902,95836,405523,501359,80149,78362,1,74789,81010,28
690,1902,89825,408316,498141,79060,74459,1,73840,79851,28
691,1902,83876,411181,495057,77973,70497,1,72748,78697,28
692,1902,105927,389537,495464,6150,1128785,1,29201,7150,28
693,1902,100606,391862,492468,78032,84495,1,73613,78934,28
694,1902,95469,393910,489379,76951,81307,1,72669,77806,28
695,1902,90362,395808,486170,75904,78019,1,71592,76699,28
696,1902,85311,397788,483099,74858,74687,1,70546,75597,28
697,1902,105906,377605,483511,5843,1187858,1,27391,6796,28
698,1902,101086,379440,480526,74992,88339,1,71052,75872,28
699,1902,96318,381128,477446,73952,85356,1,70023,74791,28
700,1902,91611,382642,474253,72938,82313,1,69027,73734,28
701,1902,86999,383978,470977,71900,79298,1,68033,72645,28
702,1902,105986,365416,471402,5557,1249936,1,25440,6453,28
703,1902,101583,366881,468464,72028,92427,1,68504,72907,28
704,1902,97233,368199,465432,71063,89670,1,67531,71881,28
705,1902,92955,369350,462305,70066,86945,1,66576,70854,28
706,1902,88717,370345,459062,69103,84137,1,65618,69856,28
707,1902,106272,353020,459292,5286,1317563,1,23684,6129,28
708,1902,102218,354167,456385,69238,96752,1,66059,70113,28
709,1902,98269,355155,453424,68278,94322,1,65151,69100,28
710,1902,94358,356021,450379,67344,91824,1,64203,68114,28
711,1902,90511,356764,447275,66389,89348,1,63284,67131,29
712,1902,198241,339974,538215,5032,2581860,1,182204,74474,29
713,1902,261015,339732,600747,66595,256864,2,133117,70343,29
714,1902,256231,339630,595861,65707,255564,2,63912,68696,29
715,1902,251483,339483,590966,64831,254217,2,62990,67738,29
716,1902,246837,339230,586067,63946,252974,2,62132,66778,29
717,1902,261744,323838,585582,4802,3572189,2,21460,6553,29
718,1902,257177,323607,580784,64254,262308,2,62614,67181,29
719,1902,252682,323274,575956,63407,261166,2,61759,66254,29
720,1902,248267,322850,571117,62537,260172,2,60890,65305,29
721,1902,243950,322322,566272,61667,259255,2,60048,64365,29
722,1902,257684,308116,565800,4586,3682420,2,19943,6209,29
723,1902,253468,307831,561299,61932,268218,2,60496,64712,29
724,1902,249330,307451,556781,61101,267427,2,59683,63821,29
725,1902,122164,307041,429205,59908,133640,1,58426,60927,29
726,1902,119706,306564,426270,59105,132730,1,57638,60096,29
727,1902,132729,294021,426750,4385,1983700,1,18159,5136,29
728,1902,130331,293569,423900,59468,143629,1,58148,60546,29
729,1902,127986,293047,421033,58666,142973,1,57370,59715,29
730,1902,125666,292402,418068,57901,142236,1,56606,58926,29
731,1902,123391,291670,415061,57111,141593,1,55830,58105,29
732,1902,135400,280346,415746,4198,2113762,1,16918,4909,29
733,1902,133215,279843,413058,57516,151790,1,56411,58596,29
734,1902,131077,279262,410339,56754,151359,1,55670,57808,29
735,1902,128985,278580,407565,56003,150941,1,54935,57027,29
736,1902,127807,276957,404764,54375,154040,1,54207,55385,29
737,1902,138938,266547,405485,4025,2262221,1,15828,4697,29
738,1902,138084,264694,402778,54559,165865,1,54799,55653,29
739,1902,137359,262670,400029,53718,167578,1,54073,54798,29
740,1902,136630,260592,397222,53021,168879,1,53357,54086,29
741,1902,135940,258458,394398,52284,170395,1,52644,53334,29
742,1902,146212,248976,395188,3864,2479852,1,14786,4514,29
743,1902,145326,247327,392653,52999,179703,1,53246,54132,29
744,1902,144647,245449,390096,52099,181953,1,52542,53221,29
745,1902,143989,243535,387524,51395,183606,1,51844,52502,29
746,1902,143347,241588,384935,50710,185257,1,51159,51801,29
747,1902,152858,233133,385991,3713,2698007,1,13845,4334,29
748,1902,152236,231208,383444,51285,194539,1,51844,52466,29
749,1902,151640,229274,380914,50585,196459,1,51154,51750,29
750,1902,151041,227292,378333,49907,198341,1,50456,51055,29
751,1902,150431,225280,375711,49248,200183,1,49772,50382,29
752,1902,159204,217613,376817,3572,2920938,1,12943,4170,29
753,1902,158654,215666,374320,49791,208823,1,50427,50977,29
754,1902,158130,213657,371787,49100,211063,1,49746,50270,29
755,1902,157589,212564,370153,48454,213145,1,49065,49606,29
756,1902,157053,211453,368506,47821,215232,1,48422,48958,29
757,1902,165183,205438,370621,3440,3146928,1,12138,4008,29
758,1902,164686,204392,369078,48463,222703,1,49158,49655,29
759,1902,164197,203302,367499,47829,224985,1,48517,49006,29
760,1902,163689,202166,365855,47219,227186,1,47876,48384,29
761,1902,163198,201038,364236,46577,229627,1,47236,47727,29
762,1902,170774,195625,366399,3317,3374086,1,11443,3867,29
